PROTID	GENEID	GRLCL_1D_ETHCD_INT	GRLCL_1D_HCD_INT	GRLCL_2D_ETHCD_INT	
na	na	GRLCL_1D	GRLCL_1D	GRLCL_2D	
Q14145	KEAP1	0.000000	0.000000	0.000000	
Q14146	URB2	0.000000	0.000000	0.000000	
Q14152	EIF3A	0.000000	0.000000	0.000000	
Q14155	ARHGEF7	0.000000	0.000000	0.000000	
Q14156	EFR3A	0.000000	0.000000	0.000000	
Q14157	UBAP2L	0.000000	0.000000	0.000000	
Q14160	SCRIB	0.000000	0.000000	0.000000	
Q14181	POLA2	0.000000	0.000000	0.000000	
Q14186	TFDP1	0.000000	0.000000	0.000000	
Q14191	WRN	0.000000	0.000000	0.000000	
Q14194	CRMP1	0.000000	0.000000	0.000000	
Q14203	DCTN1	0.000000	0.000000	0.000000	
Q14204	DYNC1H1	0.000000	0.000000	0.000000	
Q14258	TRIM25	0.000000	0.000000	0.000000	
Q14289	PTK2B	0.000000	0.000000	0.000000	
Q14296	FASTK	0.000000	0.000000	0.000000	
Q14318	FKBP8	0.000000	0.000000	0.000000	
Q14331	FRG1	0.000000	0.000000	0.000000	
Q14444	CAPRIN1	0.000000	0.000000	0.000000	
Q14457	BECN1	0.000000	0.000000	0.000000	
Q14469	HES1	0.000000	0.000000	0.000000	
Q14493	SLBP	0.000000	0.000000	0.000000	
Q14494	NFE2L1	0.000000	0.000000	0.000000	
Q14527	HLTF	0.000000	0.000000	0.000000	
Q14562	DHX8	0.000000	0.000000	0.000000	
Q14566	MCM6	0.000000	0.000000	0.000000	
Q14582	MXD4	0.000000	0.000000	0.000000	
Q14596	NBR1	0.000000	0.000000	0.000000	
Q14643	ITPR1	0.000000	0.000000	0.000000	
Q14644	RASA3	0.000000	0.000000	0.000000	
Q14653	IRF3	0.000000	0.000000	0.000000	
Q14657	LAGE3	0.000000	0.000000	0.000000	
Q14667	BLTP2	0.000000	0.000000	0.000000	
Q14669	TRIP12	0.000000	0.000000	0.000000	
Q14671	PUM1	0.000000	0.000000	0.000000	
Q14674	ESPL1	0.000000	0.000000	0.000000	
Q14680	MELK	0.000000	0.000000	0.000000	
Q14683	SMC1A	0.000000	0.000000	0.000000	
Q14689	DIP2A	0.000000	0.000000	0.000000	
Q14690	PDCD11	0.000000	0.000000	0.000000	
Q14692	BMS1	0.000000	0.000000	0.000000	
Q14693	LPIN1	0.000000	0.000000	0.000000	
Q14694	USP10	0.000000	0.000000	0.000000	
Q14738	PPP2R5D	0.000000	0.000000	0.000000	
Q14739	LBR	0.000000	0.000000	0.000000	
Q14746	COG2	0.000000	0.000000	0.000000	
Q14761	PTPRCAP	0.000000	0.000000	0.000000	
Q14764	MVP	0.000000	0.000000	0.000000	
Q14789	GOLGB1	0.000000	0.000000	0.000000	
Q147X3	NAA30	0.000000	0.000000	0.000000	
Q14807	KIF22	0.000000	0.000000	0.000000	
Q14839	CHD4	0.000000	0.000000	0.000000	
Q14847	LASP1	0.000000	0.000000	0.000000	
Q14872	MTF1	0.000000	0.000000	0.000000	
Q14966	ZNF638	0.000000	0.000000	0.000000	
Q14974	KPNB1	0.000000	0.000000	0.000000	
Q14980	NUMA1	0.000000	0.000000	0.000000	
Q14997	PSME4	0.000000	0.000000	0.000000	
Q14999	CUL7	0.000000	0.000000	0.000000	
Q149N8	SHPRH	0.000000	0.000000	0.000000	
Q14CS0	UBXN2B	0.000000	0.000000	0.000000	
Q15004	PCLAF	0.000000	0.000000	0.000000	
Q15005	SPCS2	0.000000	0.000000	0.000000	
Q15011	HERPUD1	0.000000	0.000000	0.000000	
Q15014	MORF4L2	0.000000	0.000000	0.000000	
Q15018	ABRAXAS2	0.000000	0.000000	0.000000	
Q15019	SEPTIN2	0.000000	0.000000	0.000000	
Q15021	NCAPD2	0.000000	0.000000	0.000000	
Q15022	SUZ12	0.000000	0.000000	0.000000	
Q15024	EXOSC7	0.000000	0.000000	0.000000	
Q15025	TNIP1	0.000000	0.000000	0.000000	
Q15027	ACAP1	0.000000	0.000000	0.000000	
Q15029	EFTUD2	0.000000	0.000000	0.000000	
Q15036	SNX17	0.000000	0.000000	0.000000	
Q15042	RAB3GAP1	0.000000	0.000000	0.000000	
Q15046	KARS1	0.000000	0.000000	0.000000	
Q15051	IQCB1	0.000000	0.000000	0.000000	
Q15056	EIF4H	0.000000	0.000000	0.000000	
Q15057	ACAP2	0.000000	0.000000	0.000000	
Q15058	KIF14	0.000000	0.000000	0.000000	
Q15067	ACOX1	0.000000	0.000000	0.000000	
Q15070	OXA1L	0.000000	0.000000	0.000000	
Q15084	PDIA6	0.000000	0.000000	0.000000	
Q15149	PLEC	0.000000	0.000000	0.000000	
Q15154	PCM1	0.000000	0.000000	0.000000	
Q15181	PPA1	0.000000	0.000000	0.000000	
Q15208	STK38	0.000000	0.000000	0.000000	
Q15233	NONO	0.000000	0.000000	0.000000	
Q15306	IRF4	0.000000	0.000000	0.000000	
Q15345	LRRC41	0.000000	0.000000	0.000000	
Q15365	PCBP1	0.000000	0.000000	0.000000	
Q15366	PCBP2	0.000000	0.000000	0.000000	
Q15370	ELOB	0.000000	0.000000	0.000000	
Q15393	SF3B3	0.000000	0.000000	0.000000	
Q15397	PUM3	0.000000	0.000000	0.000000	
Q15418	RPS6KA1	0.000000	0.000000	0.000000	
Q15424	SAFB	0.000000	0.000000	0.000000	
Q15427	SF3B4	0.000000	0.000000	0.000000	
Q15435	PPP1R7	0.000000	0.000000	0.000000	
Q15436	SEC23A	0.000000	0.000000	0.000000	
Q15437	SEC23B	0.000000	0.000000	0.000000	
Q15459	SF3A1	0.000000	0.000000	0.000000	
Q15477	SKIC2	0.000000	0.000000	0.000000	
Q15517	CDSN	0.000000	0.000000	0.000000	
Q15544	TAF11	0.000000	0.000000	0.000000	
Q15596	NCOA2	0.000000	0.000000	0.000000	
Q15637	SF1	0.000000	0.000000	0.000000	
Q15642	TRIP10	0.000000	0.000000	0.000000	
Q15646	OASL	0.000000	0.000000	0.000000	
Q15653	NFKBIB	0.000000	0.000000	0.000000	
Q15717	ELAVL1	0.000000	0.000000	0.000000	
Q15751	HERC1	0.000000	0.000000	0.000000	
Q15762	CD226	0.000000	0.000000	0.000000	
Q15773	MLF2	0.000000	0.000000	0.000000	
Q15782	CHI3L2	0.000000	0.000000	0.000000	
Q15785	TOMM34	0.000000	0.000000	0.000000	
Q15834	CCDC85B	0.000000	0.000000	0.000000	
Q15904	ATP6AP1	0.000000	0.000000	0.000000	
Q15910	EZH2	0.000000	0.000000	0.000000	
Q15916	ZBTB6	0.000000	0.000000	0.000000	
Q16531	DDB1	0.000000	0.000000	0.000000	
Q16548	BCL2A1	0.000000	0.000000	0.000000	
Q16549	PCSK7	0.000000	0.000000	0.000000	
Q16633	POU2AF1	0.000000	0.000000	0.000000	
Q16637	SMN1	0.000000	0.000000	0.000000	
Q16658	FSCN1	0.000000	0.000000	0.000000	
Q16659	MAPK6	0.000000	0.000000	0.000000	
Q16665	HIF1A	0.000000	0.000000	0.000000	
Q16666	IFI16	0.000000	0.000000	0.000000	
Q16678	CYP1B1	0.000000	0.000000	0.000000	
Q16690	DUSP5	0.000000	0.000000	0.000000	
Q16719	KYNU	0.000000	0.000000	0.000000	
Q16850	CYP51A1	0.000000	0.000000	0.000000	
Q16854	DGUOK	0.000000	0.000000	0.000000	
Q16891	IMMT	0.000000	0.000000	0.000000	
Q17RS7	GEN1	0.000000	0.000000	0.000000	
Q19AV6	ZSWIM7	0.000000	0.000000	0.000000	
Q1ED39	KNOP1	0.000000	0.000000	0.000000	
Q1KMD3	HNRNPUL2	0.000000	0.000000	0.000000	
Q29980	MICB	0.000000	0.000000	0.000000	
Q29RF7	PDS5A	0.000000	0.000000	0.000000	
Q2M1Z3	ARHGAP31	0.000000	0.000000	0.000000	
Q2M385	MPEG1	0.000000	0.000000	0.000000	
Q2M389	WASHC4	0.000000	0.000000	0.000000	
Q2MV58	TCTN1	0.000000	0.000000	0.000000	
Q2NL82	TSR1	0.000000	0.000000	0.000000	
Q2QGD7	ZXDC	0.000000	0.000000	0.000000	
Q2T9J0	TYSND1	0.000000	0.000000	0.000000	
Q30154	HLA-DRB5	0.000000	0.000000	0.000000	
Q32MZ4	LRRFIP1	0.000000	0.000000	0.000000	
Q32NB8	PGS1	0.000000	0.000000	0.000000	
Q32P41	TRMT5	0.000000	0.000000	0.000000	
Q32P44	EML3	0.000000	0.000000	0.000000	
Q38SD2	LRRK1	0.000000	0.000000	0.000000	
Q3B726	POLR1F	0.000000	0.000000	0.000000	
Q3B7T1	EDRF1	0.000000	0.000000	0.000000	
Q3KQU3	MAP7D1	0.000000	0.000000	0.000000	
Q3KRA9	ALKBH6	0.000000	0.000000	0.000000	
Q3SXY8	ARL13B	0.000000	0.000000	0.000000	
Q3T8J9	GON4L	0.000000	0.000000	0.000000	
Q3YBR2	TBRG1	0.000000	0.000000	0.000000	
Q460N5	PARP14	0.000000	0.000000	0.000000	
Q49AG3	ZBED5	0.000000	0.000000	0.000000	
Q49AN0	CRY2	0.000000	0.000000	0.000000	
Q4ADV7	RIC1	0.000000	0.000000	0.000000	
Q4LE39	ARID4B	0.000000	0.000000	0.000000	
Q4VC44	FLYWCH1	0.000000	0.000000	0.000000	
Q4ZIN3	TMEM259	0.000000	0.000000	0.000000	
Q504T8	MIDN	0.000000	0.000000	0.000000	
Q53EL6	PDCD4	0.000000	0.000000	0.000000	
Q53G44	IFI44L	0.000000	0.000000	0.000000	
Q53GL0	PLEKHO1	0.000000	0.000000	0.000000	
Q53GL7	PARP10	0.000000	0.000000	0.000000	
Q53GS7	GLE1	0.000000	0.000000	0.000000	
Q53H80	AKIRIN2	0.000000	0.000000	0.000000	
Q53HL2	CDCA8	0.000000	0.000000	0.000000	
Q562E7	WDR81	0.000000	0.000000	0.000000	
Q58A45	PAN3	0.000000	0.000000	0.000000	
Q58WW2	DCAF6	0.000000	0.000000	0.000000	
Q5BJF6	ODF2	0.000000	0.000000	0.000000	
Q5BJH7	YIF1B	0.000000	0.000000	0.000000	
Q5FWF4	ZRANB3	0.000000	0.000000	0.000000	
Q5GLZ8	HERC4	0.000000	0.000000	0.000000	
Q5H9S7	DCAF17	0.000000	0.000000	0.000000	
Q5H9U9	DDX60L	0.000000	0.000000	0.000000	
Q5HYI8	RABL3	0.000000	0.000000	0.000000	
Q5JSL3	DOCK11	0.000000	0.000000	0.000000	
Q5JSZ5	PRRC2B	0.000000	0.000000	0.000000	
Q5JTH9	RRP12	0.000000	0.000000	0.000000	
Q5JWF2	GNAS	0.000000	0.000000	0.000000	
Q5JXC2	MIIP	0.000000	0.000000	0.000000	
Q5PSV4	BRMS1L	0.000000	0.000000	0.000000	
Q5R372	RABGAP1L	0.000000	0.000000	0.000000	
Q5RKV6	EXOSC6	0.000000	0.000000	0.000000	
Q5SRE5	NUP188	0.000000	0.000000	0.000000	
Q5SW79	CEP170	0.000000	0.000000	0.000000	
Q5SW96	LDLRAP1	0.000000	0.000000	0.000000	
Q5SWH9	TMEM69	0.000000	0.000000	0.000000	
Q5SXM2	SNAPC4	0.000000	0.000000	0.000000	
Q5SY16	NOL9	0.000000	0.000000	0.000000	
Q5T011	SZT2	0.000000	0.000000	0.000000	
Q5T1J5	CHCHD2P9	0.000000	0.000000	0.000000	
Q5T200	ZC3H13	0.000000	0.000000	0.000000	
Q5T447	HECTD3	0.000000	0.000000	0.000000	
Q5T4S7	UBR4	0.000000	0.000000	0.000000	
Q5T653	MRPL2	0.000000	0.000000	0.000000	
Q5T6F2	UBAP2	0.000000	0.000000	0.000000	
Q5T890	ERCC6L2	0.000000	0.000000	0.000000	
Q5T8P6	RBM26	0.000000	0.000000	0.000000	
Q5T9S5	CCDC18	0.000000	0.000000	0.000000	
Q5TA45	INTS11	0.000000	0.000000	0.000000	
Q5TAQ9	DCAF8	0.000000	0.000000	0.000000	
Q5TC12	ATPAF1	0.000000	0.000000	0.000000	
Q5TEC3	ZNF697	0.000000	0.000000	0.000000	
Q5TEJ8	THEMIS2	0.000000	0.000000	0.000000	
Q5TEU4	NDUFAF5	0.000000	0.000000	0.000000	
Q5TGZ0	MICOS10	0.000000	0.000000	0.000000	
Q5UE93	PIK3R6	0.000000	0.000000	0.000000	
Q5UIP0	RIF1	0.000000	0.000000	0.000000	
Q5VSL9	STRIP1	0.000000	0.000000	0.000000	
Q5VT06	CEP350	0.000000	0.000000	0.000000	
Q5VT52	RPRD2	0.000000	0.000000	0.000000	
Q5VUA4	ZNF318	0.000000	0.000000	0.000000	
Q5VV42	CDKAL1	0.000000	0.000000	0.000000	
Q5VV67	PPRC1	0.000000	0.000000	0.000000	
Q5VVJ2	MYSM1	0.000000	0.000000	0.000000	
Q5VWG9	TAF3	0.000000	0.000000	0.000000	
Q5VWN6	TASOR2	0.000000	0.000000	0.000000	
Q5VY09	IER5	0.000000	0.000000	0.000000	
Q5VYK3	ECPAS	0.000000	0.000000	0.000000	
Q5VYS8	TUT7	0.000000	0.000000	0.000000	
Q5VZ89	DENND4C	0.000000	0.000000	0.000000	
Q5VZL5	ZMYM4	0.000000	0.000000	0.000000	
Q5W0V3	FHIP2A	0.000000	0.000000	0.000000	
Q5XPI4	RNF123	0.000000	0.000000	0.000000	
Q63HN8	RNF213	0.000000	0.000000	0.000000	
Q641Q2	WASHC2A	0.000000	0.000000	0.000000	
Q66K64	DCAF15	0.000000	0.000000	0.000000	
Q68CP9	ARID2	0.000000	0.000000	0.000000	
Q68DK2	ZFYVE26	0.000000	0.000000	0.000000	
Q68E01	INTS3	0.000000	0.000000	0.000000	
Q69YQ0	SPECC1L	0.000000	0.000000	0.000000	
Q6AHZ1	ZNF518A	0.000000	0.000000	0.000000	
Q6AI12	ANKRD40	0.000000	0.000000	0.000000	
Q6BDS2	BLTP3A	0.000000	0.000000	0.000000	
Q6DKI1	RPL7L1	0.000000	0.000000	0.000000	
Q6DN90	IQSEC1	0.000000	0.000000	0.000000	
Q6I9Y2	THOC7	0.000000	0.000000	0.000000	
Q6IA69	NADSYN1	0.000000	0.000000	0.000000	
Q6IA86	ELP2	0.000000	0.000000	0.000000	
Q6IPR3	TYW3	0.000000	0.000000	0.000000	
Q6IQ21	ZNF770	0.000000	0.000000	0.000000	
Q6KC79	NIPBL	0.000000	0.000000	0.000000	
Q6N021	TET2	0.000000	0.000000	0.000000	
Q6NSI4	RADX	0.000000	0.000000	0.000000	
Q6NTF7	APOBEC3H	0.000000	0.000000	0.000000	
Q6NUN9	ZNF746	0.000000	0.000000	0.000000	
Q6NUQ1	RINT1	0.000000	0.000000	0.000000	
Q6NUQ4	TMEM214	0.000000	0.000000	0.000000	
Q6NUS6	TCTN3	0.000000	0.000000	0.000000	
Q6NUT3	MFSD12	0.000000	0.000000	0.000000	
Q6NW34	RMP64	0.000000	0.000000	0.000000	
Q6NX49	ZNF544	0.000000	0.000000	0.000000	
Q6NXE6	ARMC6	0.000000	0.000000	0.000000	
Q6NZ67	MZT2B	0.000000	0.000000	0.000000	
Q6P1Q9	METTL2B	0.000000	0.000000	0.000000	
Q6P2E9	EDC4	0.000000	0.000000	0.000000	
Q6P2I3	FAHD2B	0.000000	0.000000	0.000000	
Q6P2Q9	PRPF8	0.000000	0.000000	0.000000	
Q6P3X3	TTC27	0.000000	0.000000	0.000000	
Q6P4F7	ARHGAP11A	0.000000	0.000000	0.000000	
Q6P5R6	RPL22L1	0.000000	0.000000	0.000000	
Q6P6C2	ALKBH5	0.000000	0.000000	0.000000	
Q6P9B9	INTS5	0.000000	0.000000	0.000000	
Q6P9G4	TMEM154	0.000000	0.000000	0.000000	
Q6PCB5	RSBN1L	0.000000	0.000000	0.000000	
Q6PD62	CTR9	0.000000	0.000000	0.000000	
Q6PFW1	PPIP5K1	0.000000	0.000000	0.000000	
Q6PGP7	SKIC3	0.000000	0.000000	0.000000	
Q6PI98	INO80C	0.000000	0.000000	0.000000	
Q6PJG2	MIDEAS	0.000000	0.000000	0.000000	
Q6PJG6	BRAT1	0.000000	0.000000	0.000000	
Q6PKC3	TXNDC11	0.000000	0.000000	0.000000	
Q6PKG0	LARP1	0.000000	0.000000	0.000000	
Q6RFH5	WDR74	0.000000	0.000000	0.000000	
Q6UUV7	CRTC3	0.000000	0.000000	0.000000	
Q6UX04	CWC27	0.000000	0.000000	0.000000	
Q6UX40	TMEM107	0.000000	0.000000	0.000000	
Q6VMQ6	ATF7IP	0.000000	0.000000	0.000000	
Q6VN20	RANBP10	0.000000	0.000000	0.000000	
Q6VY07	PACS1	0.000000	0.000000	0.000000	
Q6W2J9	BCOR	0.000000	0.000000	0.000000	
Q6WKZ4	RAB11FIP1	0.000000	0.000000	0.000000	
Q6XZF7	DNMBP	0.000000	0.000000	0.000000	
Q6Y7W6	GIGYF2	0.000000	0.000000	0.000000	
Q6YHU6	THADA	0.000000	0.000000	0.000000	
Q6ZMG9	CERS6	0.000000	0.000000	0.000000	
Q6ZMI0	PPP1R21	0.000000	0.000000	0.000000	
Q6ZMZ3	SYNE3	0.000000	0.000000	0.000000	
Q6ZRI6	C15orf39	0.000000	0.000000	0.000000	
Q6ZS81	WDFY4	0.000000	0.000000	0.000000	
Q6ZT12	UBR3	0.000000	0.000000	0.000000	
Q6ZT21	TMPPE	0.000000	0.000000	0.000000	
Q6ZU65	UBN2	0.000000	0.000000	0.000000	
Q6ZUJ8	PIK3AP1	0.000000	0.000000	0.000000	
Q6ZV73	FGD6	0.000000	0.000000	0.000000	
Q6ZW49	PAXIP1	0.000000	0.000000	0.000000	
Q70SY1	CREB3L2	0.000000	0.000000	0.000000	
Q719H9	KCTD1	0.000000	0.000000	0.000000	
Q71RC2	LARP4	0.000000	0.000000	0.000000	
Q71SY5	MED25	0.000000	0.000000	0.000000	
Q71UM5	RPS27L	0.000000	0.000000	0.000000	
Q75QN2	INTS8	0.000000	0.000000	0.000000	
Q76N32	CEP68	0.000000	0.000000	0.000000	
Q7KZ85	SUPT6H	0.000000	0.000000	0.000000	
Q7KZF4	SND1	0.000000	0.000000	0.000000	
Q7L0R7	RNF44	0.000000	0.000000	0.000000	
Q7L0Y3	TRMT10C	0.000000	0.000000	0.000000	
Q7L1Q6	BZW1	0.000000	0.000000	0.000000	
Q7L273	KCTD9	0.000000	0.000000	0.000000	
Q7L523	RRAGA	0.000000	0.000000	0.000000	
Q7L576	CYFIP1	0.000000	0.000000	0.000000	
Q7L590	MCM10	0.000000	0.000000	0.000000	
Q7L5N1	COPS6	0.000000	0.000000	0.000000	
Q7L8W6	DPH6	0.000000	0.000000	0.000000	
Q7LBC6	KDM3B	0.000000	0.000000	0.000000	
Q7RTP6	MICAL3	0.000000	0.000000	0.000000	
Q7RTS9	DYM	0.000000	0.000000	0.000000	
Q7Z2Z1	TICRR	0.000000	0.000000	0.000000	
Q7Z392	TRAPPC11	0.000000	0.000000	0.000000	
Q7Z3F1	GPR155	0.000000	0.000000	0.000000	
Q7Z3J2	VPS35L	0.000000	0.000000	0.000000	
Q7Z3K3	POGZ	0.000000	0.000000	0.000000	
Q7Z3U7	MON2	0.000000	0.000000	0.000000	
Q7Z401	DENND4A	0.000000	0.000000	0.000000	
Q7Z403	TMC6	0.000000	0.000000	0.000000	
Q7Z4H7	HAUS6	0.000000	0.000000	0.000000	
Q7Z4L5	TTC21B	0.000000	0.000000	0.000000	
Q7Z4R8	C6orf120	0.000000	0.000000	0.000000	
Q7Z591	AKNA	0.000000	0.000000	0.000000	
Q7Z5G4	GOLGA7	0.000000	0.000000	0.000000	
Q7Z5J4	RAI1	0.000000	0.000000	0.000000	
Q7Z5K2	WAPL	0.000000	0.000000	0.000000	
Q7Z5L9	IRF2BP2	0.000000	0.000000	0.000000	
Q7Z628	NET1	0.000000	0.000000	0.000000	
Q7Z6A9	BTLA	0.000000	0.000000	0.000000	
Q7Z6E9	RBBP6	0.000000	0.000000	0.000000	
Q7Z6I6	ARHGAP30	0.000000	0.000000	0.000000	
Q7Z6M2	FBXO33	0.000000	0.000000	0.000000	
Q7Z6Z7	HUWE1	0.000000	0.000000	0.000000	
Q7Z7F0	KHDC4	0.000000	0.000000	0.000000	
Q7Z7G8	VPS13B	0.000000	0.000000	0.000000	
Q7Z7K0	CMC1	0.000000	0.000000	0.000000	
Q86SQ9	DHDDS	0.000000	0.000000	0.000000	
Q86T82	USP37	0.000000	0.000000	0.000000	
Q86TG7	PEG10	0.000000	0.000000	0.000000	
Q86TI2	DPP9	0.000000	0.000000	0.000000	
Q86TN4	TRPT1	0.000000	0.000000	0.000000	
Q86TS9	MRPL52	0.000000	0.000000	0.000000	
Q86U06	RBM23	0.000000	0.000000	0.000000	
Q86U44	METTL3	0.000000	0.000000	0.000000	
Q86U86	PBRM1	0.000000	0.000000	0.000000	
Q86U90	YRDC	0.000000	0.000000	0.000000	
Q86UE4	MTDH	0.000000	0.000000	0.000000	
Q86UE8	TLK2	0.000000	0.000000	0.000000	
Q86UF1	TSPAN33	0.000000	0.000000	0.000000	
Q86UK0	ABCA12	0.000000	0.000000	0.000000	
Q86UV5	USP48	0.000000	0.000000	0.000000	
Q86V81	ALYREF	0.000000	0.000000	0.000000	
Q86V86	PIM3	0.000000	0.000000	0.000000	
Q86V97	KBTBD6	0.000000	0.000000	0.000000	
Q86VV8	RTTN	0.000000	0.000000	0.000000	
Q86VZ1	P2RY8	0.000000	0.000000	0.000000	
Q86W34	AMZ2	0.000000	0.000000	0.000000	
Q86W50	METTL16	0.000000	0.000000	0.000000	
Q86W92	PPFIBP1	0.000000	0.000000	0.000000	
Q86WA8	LONP2	0.000000	0.000000	0.000000	
Q86WH2	RASSF3	0.000000	0.000000	0.000000	
Q86X55	CARM1	0.000000	0.000000	0.000000	
Q86X83	COMMD2	0.000000	0.000000	0.000000	
Q86XI2	NCAPG2	0.000000	0.000000	0.000000	
Q86XL3	ANKLE2	0.000000	0.000000	0.000000	
Q86XN7	PROSER1	0.000000	0.000000	0.000000	
Q86XP3	DDX42	0.000000	0.000000	0.000000	
Q86Y07	VRK2	0.000000	0.000000	0.000000	
Q86Y56	DNAAF5	0.000000	0.000000	0.000000	
Q86Y91	KIF18B	0.000000	0.000000	0.000000	
Q86YA3	ZGRF1	0.000000	0.000000	0.000000	
Q86YD1	PTOV1	0.000000	0.000000	0.000000	
Q86YP4	GATAD2A	0.000000	0.000000	0.000000	
Q86YV0	RASAL3	0.000000	0.000000	0.000000	
Q86Z02	HIPK1	0.000000	0.000000	0.000000	
Q8IU68	TMC8	0.000000	0.000000	0.000000	
Q8IUR0	TRAPPC5	0.000000	0.000000	0.000000	
Q8IV32	CCDC71	0.000000	0.000000	0.000000	
Q8IV48	ERI1	0.000000	0.000000	0.000000	
Q8IV50	LYSMD2	0.000000	0.000000	0.000000	
Q8IV61	RASGRP3	0.000000	0.000000	0.000000	
Q8IV63	VRK3	0.000000	0.000000	0.000000	
Q8IVF7	FMNL3	0.000000	0.000000	0.000000	
Q8IVL5	P3H2	0.000000	0.000000	0.000000	
Q8IVS8	GLYCTK	0.000000	0.000000	0.000000	
Q8IWA4	MFN1	0.000000	0.000000	0.000000	
Q8IWD4	CCDC117	0.000000	0.000000	0.000000	
Q8IWI9	MGA	0.000000	0.000000	0.000000	
Q8IWR0	ZC3H7A	0.000000	0.000000	0.000000	
Q8IWV8	UBR2	0.000000	0.000000	0.000000	
Q8IWX8	CHERP	0.000000	0.000000	0.000000	
Q8IWZ3	ANKHD1	0.000000	0.000000	0.000000	
Q8IX04	UEVLD	0.000000	0.000000	0.000000	
Q8IXI1	RHOT2	0.000000	0.000000	0.000000	
Q8IXJ9	ASXL1	0.000000	0.000000	0.000000	
Q8IXM6	NRM	0.000000	0.000000	0.000000	
Q8IXQ5	KLHL7	0.000000	0.000000	0.000000	
Q8IXQ6	PARP9	0.000000	0.000000	0.000000	
Q8IXW5	RPAP2	0.000000	0.000000	0.000000	
Q8IY17	PNPLA6	0.000000	0.000000	0.000000	
Q8IY21	DDX60	0.000000	0.000000	0.000000	
Q8IY37	DHX37	0.000000	0.000000	0.000000	
Q8IY67	RAVER1	0.000000	0.000000	0.000000	
Q8IY81	FTSJ3	0.000000	0.000000	0.000000	
Q8IYA6	CKAP2L	0.000000	0.000000	0.000000	
Q8IYM9	TRIM22	0.000000	0.000000	0.000000	
Q8IYN0	ZNF100	0.000000	0.000000	0.000000	
Q8IYU8	MICU2	0.000000	0.000000	0.000000	
Q8IZD2	KMT2E	0.000000	0.000000	0.000000	
Q8IZF4	ADGRG5	0.000000	0.000000	0.000000	
Q8IZL2	MAML2	0.000000	0.000000	0.000000	
Q8IZL8	PELP1	0.000000	0.000000	0.000000	
Q8IZM8	ZNF654	0.000000	0.000000	0.000000	
Q8IZP0	ABI1	0.000000	0.000000	0.000000	
Q8IZT6	ASPM	0.000000	0.000000	0.000000	
Q8IZX4	TAF1L	0.000000	0.000000	0.000000	
Q8IZY2	ABCA7	0.000000	0.000000	0.000000	
Q8N0Z8	PUSL1	0.000000	0.000000	0.000000	
Q8N103	TAGAP	0.000000	0.000000	0.000000	
Q8N122	RPTOR	0.000000	0.000000	0.000000	
Q8N138	ORMDL3	0.000000	0.000000	0.000000	
Q8N163	CCAR2	0.000000	0.000000	0.000000	
Q8N1F7	NUP93	0.000000	0.000000	0.000000	
Q8N1G2	CMTR1	0.000000	0.000000	0.000000	
Q8N1I0	DOCK4	0.000000	0.000000	0.000000	
Q8N1W2	ZNF710	0.000000	0.000000	0.000000	
Q8N201	INTS1	0.000000	0.000000	0.000000	
Q8N257	H2BC26	0.000000	0.000000	0.000000	
Q8N2A8	PLD6	0.000000	0.000000	0.000000	
Q8N319	LINC03040	0.000000	0.000000	0.000000	
Q8N3A8	PARP8	0.000000	0.000000	0.000000	
Q8N3C0	ASCC3	0.000000	0.000000	0.000000	
Q8N3C7	CLIP4	0.000000	0.000000	0.000000	
Q8N3U4	STAG2	0.000000	0.000000	0.000000	
Q8N4C8	MINK1	0.000000	0.000000	0.000000	
Q8N4H5	TOMM5	0.000000	0.000000	0.000000	
Q8N4Q0	PTGR3	0.000000	0.000000	0.000000	
Q8N4S7	PAQR4	0.000000	0.000000	0.000000	
Q8N531	FBXL6	0.000000	0.000000	0.000000	
Q8N5B7	CERS5	0.000000	0.000000	0.000000	
Q8N5C7	DTWD1	0.000000	0.000000	0.000000	
Q8N5F7	NKAP	0.000000	0.000000	0.000000	
Q8N5G0	SMIM20	0.000000	0.000000	0.000000	
Q8N5H7	SH2D3C	0.000000	0.000000	0.000000	
Q8N697	SLC15A4	0.000000	0.000000	0.000000	
Q8N6L1	KRTCAP2	0.000000	0.000000	0.000000	
Q8N6R0	METTL13	0.000000	0.000000	0.000000	
Q8N6S5	ARL6IP6	0.000000	0.000000	0.000000	
Q8N766	EMC1	0.000000	0.000000	0.000000	
Q8N7H5	PAF1	0.000000	0.000000	0.000000	
Q8N806	UBR7	0.000000	0.000000	0.000000	
Q8N8A6	DDX51	0.000000	0.000000	0.000000	
Q8N983	MRPL43	0.000000	0.000000	0.000000	
Q8N988	ZNF557	0.000000	0.000000	0.000000	
Q8N9M1	C19orf47	0.000000	0.000000	0.000000	
Q8NA72	POC5	0.000000	0.000000	0.000000	
Q8NBM4	UBAC2	0.000000	0.000000	0.000000	
Q8NBS9	TXNDC5	0.000000	0.000000	0.000000	
Q8NCF5	NFATC2IP	0.000000	0.000000	0.000000	
Q8NCH0	CHST14	0.000000	0.000000	0.000000	
Q8NCJ5	SPRYD3	0.000000	0.000000	0.000000	
Q8NCW5	NAXE	0.000000	0.000000	0.000000	
Q8NDD1	FSAF1	0.000000	0.000000	0.000000	
Q8NDH3	NPEPL1	0.000000	0.000000	0.000000	
Q8NDX1	PSD4	0.000000	0.000000	0.000000	
Q8NE71	ABCF1	0.000000	0.000000	0.000000	
