PROTID	GENEID	GRLCL_1D_ETHCD_INT	GRLCL_1D_HCD_INT	GRLCL_2D_ETHCD_INT	
na	na	GRLCL_1D	GRLCL_1D	GRLCL_2D	
SPROHSA170801		0.000000	0.000000	0.000000	
SPROHSA242530		0.000000	0.000000	0.000000	
SPROHSA110390		0.000000	0.000000	0.000000	
SPROHSA116384		0.000000	0.000000	0.000000	
SPROHSA175084		0.000000	0.000000	0.000000	
SPROHSA192537		0.000000	0.000000	0.000000	
SPROHSA269970		0.000000	0.000000	0.000000	
SPROHSA47192		0.000000	0.000000	0.000000	
SPROHSA10855		0.000000	0.000000	0.000000	
SPROHSA169161		0.000000	0.000000	0.000000	
SPROHSA149609		0.000000	0.000000	0.000000	
SPROHSA177427		0.000000	0.000000	0.000000	
SPROHSA392233		0.000000	0.000000	0.000000	
SPROHSA131424		0.000000	0.000000	0.000000	
SPROHSA167746		0.000000	0.000000	0.000000	
SPROHSA192689		0.000000	0.000000	0.000000	
SPROHSA31932		0.000000	0.000000	0.000000	
SPROHSA139691		0.000000	0.000000	0.000000	
SPROHSA115104		0.000000	0.000000	0.000000	
SPROHSA273588		0.000000	0.000000	0.000000	
SPROHSA124883		0.000000	0.000000	0.000000	
SPROHSA171967		0.000000	0.000000	0.000000	
SPROHSA17427		0.000000	0.000000	0.000000	
SPROHSA202314		0.000000	0.000000	0.000000	
SPROHSA113366		0.000000	0.000000	0.000000	
SPROHSA119671		0.000000	0.000000	0.000000	
SPROHSA138138		0.000000	0.000000	0.000000	
SPROHSA123457		0.000000	0.000000	0.000000	
SPROHSA374474		0.000000	0.000000	0.000000	
SPROHSA126070		0.000000	0.000000	0.000000	
SPROHSA141370		0.000000	0.000000	0.000000	
SPROHSA215805		0.000000	0.000000	0.000000	
SPROHSA111521		0.000000	0.000000	0.000000	
SPROHSA124984		0.000000	0.000000	0.000000	
SPROHSA150966		0.000000	0.000000	0.000000	
SPROHSA129418		0.000000	0.000000	0.000000	
SPROHSA153514		0.000000	0.000000	0.000000	
SPROHSA172055		0.000000	0.000000	0.000000	
SPROHSA346006		0.000000	0.000000	0.000000	
SPROHSA74214		0.000000	0.000000	0.000000	
SPROHSA334139		0.000000	0.000000	0.000000	
SPROHSA104235		0.000000	0.000000	0.000000	
SPROHSA144410		0.000000	0.000000	0.000000	
SPROHSA238690		0.000000	0.000000	0.000000	
SPROHSA1065		0.000000	0.000000	0.000000	
SPROHSA11576		0.000000	0.000000	0.000000	
SPROHSA146406		0.000000	0.000000	0.000000	
SPROHSA218183		0.000000	0.000000	0.000000	
SPROHSA113216		0.000000	0.000000	0.000000	
SPROHSA13508		0.000000	0.000000	0.000000	
SPROHSA180594		0.000000	0.000000	0.000000	
SPROHSA107880		0.000000	0.000000	0.000000	
SPROHSA130169		0.000000	0.000000	0.000000	
SPROHSA14455		0.000000	0.000000	0.000000	
SPROHSA174493		0.000000	0.000000	0.000000	
SPROHSA35340		0.000000	0.000000	0.000000	
SPROHSA185322		0.000000	0.000000	0.000000	
SPROHSA324178		0.000000	0.000000	0.000000	
SPROHSA207458		0.000000	0.000000	0.000000	
SPROHSA134943		0.000000	0.000000	0.000000	
SPROHSA167287		0.000000	0.000000	0.000000	
SPROHSA110726		0.000000	0.000000	0.000000	
SPROHSA163023		0.000000	0.000000	0.000000	
SPROHSA36271		0.000000	0.000000	0.000000	
SPROHSA264217		0.000000	0.000000	0.000000	
SPROHSA319871		0.000000	0.000000	0.000000	
SPROHSA113981		0.000000	0.000000	0.000000	
SPROHSA131275		0.000000	0.000000	0.000000	
SPROHSA194230		0.000000	0.000000	0.000000	
SPROHSA1424		0.000000	0.000000	0.000000	
SPROHSA155696		0.000000	0.000000	0.000000	
SPROHSA209031		0.000000	0.000000	0.000000	
SPROHSA125103		0.000000	0.000000	0.000000	
SPROHSA141115		0.000000	0.000000	0.000000	
SPROHSA136048		0.000000	0.000000	0.000000	
SPROHSA148204		0.000000	0.000000	0.000000	
SPROHSA163889		0.000000	0.000000	0.000000	
SPROHSA276497		0.000000	0.000000	0.000000	
SPROHSA105406		0.000000	0.000000	0.000000	
SPROHSA132876		0.000000	0.000000	0.000000	
SPROHSA197551		0.000000	0.000000	0.000000	
SPROHSA108568		0.000000	0.000000	0.000000	
SPROHSA224658		0.000000	0.000000	0.000000	
SPROHSA125774		0.000000	0.000000	0.000000	
SPROHSA208503		0.000000	0.000000	0.000000	
SPROHSA286550		0.000000	0.000000	0.000000	
SPROHSA331019		0.000000	0.000000	0.000000	
SPROHSA144608		0.000000	0.000000	0.000000	
SPROHSA152531		0.000000	0.000000	0.000000	
SPROHSA208058		0.000000	0.000000	0.000000	
SPROHSA206071		0.000000	0.000000	0.000000	
SPROHSA236129		0.000000	0.000000	0.000000	
SPROHSA117973		0.000000	0.000000	0.000000	
SPROHSA132154		0.000000	0.000000	0.000000	
SPROHSA25548		0.000000	0.000000	0.000000	
SPROHSA338482		0.000000	0.000000	0.000000	
SPROHSA198926		0.000000	0.000000	0.000000	
SPROHSA235492		0.000000	0.000000	0.000000	
SPROHSA284235		0.000000	0.000000	0.000000	
SPROHSA123264		0.000000	0.000000	0.000000	
SPROHSA131765		0.000000	0.000000	0.000000	
SPROHSA289823		0.000000	0.000000	0.000000	
SPROHSA107711		0.000000	0.000000	0.000000	
SPROHSA2141		0.000000	0.000000	0.000000	
SPROHSA143209		0.000000	0.000000	0.000000	
SPROHSA186760		0.000000	0.000000	0.000000	
SPROHSA146822		0.000000	0.000000	0.000000	
SPROHSA101427		0.000000	0.000000	0.000000	
SPROHSA103287		0.000000	0.000000	0.000000	
SPROHSA301813		0.000000	0.000000	0.000000	
SPROHSA392619		0.000000	0.000000	0.000000	
SPROHSA12543		0.000000	0.000000	0.000000	
SPROHSA227970		0.000000	0.000000	0.000000	
SPROHSA100023		0.000000	0.000000	0.000000	
SPROHSA176188		0.000000	0.000000	0.000000	
SPROHSA284719		0.000000	0.000000	0.000000	
SPROHSA208818		0.000000	0.000000	0.000000	
SPROHSA119826		0.000000	0.000000	0.000000	
SPROHSA14533		0.000000	0.000000	0.000000	
SPROHSA120995		0.000000	0.000000	0.000000	
SPROHSA201040		0.000000	0.000000	0.000000	
SPROHSA102189		0.000000	0.000000	0.000000	
SPROHSA155175		0.000000	0.000000	0.000000	
SPROHSA231215		0.000000	0.000000	0.000000	
SPROHSA217061		0.000000	0.000000	0.000000	
SPROHSA109577		0.000000	0.000000	0.000000	
SPROHSA158843		0.000000	0.000000	0.000000	
SPROHSA176313		0.000000	0.000000	0.000000	
SPROHSA12053		0.000000	0.000000	0.000000	
SPROHSA20272		0.000000	0.000000	0.000000	
SPROHSA126268		0.000000	0.000000	0.000000	
SPROHSA166219		0.000000	0.000000	0.000000	
SPROHSA198985		0.000000	0.000000	0.000000	
SPROHSA210912		0.000000	0.000000	0.000000	
SPROHSA108304		0.000000	0.000000	0.000000	
SPROHSA135940		0.000000	0.000000	0.000000	
SPROHSA125996		0.000000	0.000000	0.000000	
SPROHSA258081		0.000000	0.000000	0.000000	
SPROHSA10104		0.000000	0.000000	0.000000	
SPROHSA112755		0.000000	0.000000	0.000000	
SPROHSA147928		0.000000	0.000000	0.000000	
SPROHSA216374		0.000000	0.000000	0.000000	
SPROHSA28036		0.000000	0.000000	0.000000	
SPROHSA137459		0.000000	0.000000	0.000000	
SPROHSA224379		0.000000	0.000000	0.000000	
SPROHSA13733		0.000000	0.000000	0.000000	
SPROHSA159934		0.000000	0.000000	0.000000	
SPROHSA156785		0.000000	0.000000	0.000000	
SPROHSA112145		0.000000	0.000000	0.000000	
SPROHSA126127		0.000000	0.000000	0.000000	
SPROHSA131600		0.000000	0.000000	0.000000	
SPROHSA245108		0.000000	0.000000	0.000000	
SPROHSA21282		0.000000	0.000000	0.000000	
SPROHSA164426		0.000000	0.000000	0.000000	
SPROHSA121176		0.000000	0.000000	0.000000	
SPROHSA188941		0.000000	0.000000	0.000000	
SPROHSA120626		0.000000	0.000000	0.000000	
SPROHSA173789		0.000000	0.000000	0.000000	
SPROHSA380329		0.000000	0.000000	0.000000	
SPROHSA133145		0.000000	0.000000	0.000000	
SPROHSA197082		0.000000	0.000000	0.000000	
SPROHSA201431		0.000000	0.000000	0.000000	
SPROHSA105106		0.000000	0.000000	0.000000	
SPROHSA13098		0.000000	0.000000	0.000000	
SPROHSA345320		0.000000	0.000000	0.000000	
SPROHSA197101		0.000000	0.000000	0.000000	
SPROHSA149056		0.000000	0.000000	0.000000	
SPROHSA241978		0.000000	0.000000	0.000000	
SPROHSA27392		0.000000	0.000000	0.000000	
SPROHSA225391		0.000000	0.000000	0.000000	
SPROHSA168765		0.000000	0.000000	0.000000	
SPROHSA194919		0.000000	0.000000	0.000000	
SPROHSA126141		0.000000	0.000000	0.000000	
SPROHSA174418		0.000000	0.000000	0.000000	
SPROHSA179567		0.000000	0.000000	0.000000	
SPROHSA215302		0.000000	0.000000	0.000000	
SPROHSA210625		0.000000	0.000000	0.000000	
SPROHSA216698		0.000000	0.000000	0.000000	
SPROHSA198680		0.000000	0.000000	0.000000	
SPROHSA100661		0.000000	0.000000	0.000000	
SPROHSA158190		0.000000	0.000000	0.000000	
SPROHSA113922		0.000000	0.000000	0.000000	
SPROHSA142608		0.000000	0.000000	0.000000	
SPROHSA196769		0.000000	0.000000	0.000000	
SPROHSA111955		0.000000	0.000000	0.000000	
SPROHSA194614		0.000000	0.000000	0.000000	
SPROHSA241927		0.000000	0.000000	0.000000	
SPROHSA140094		0.000000	0.000000	0.000000	
SPROHSA216373		0.000000	0.000000	0.000000	
SPROHSA111270		0.000000	0.000000	0.000000	
SPROHSA126643		0.000000	0.000000	0.000000	
SPROHSA223716		0.000000	0.000000	0.000000	
SPROHSA111831		0.000000	0.000000	0.000000	
SPROHSA132035		0.000000	0.000000	0.000000	
SPROHSA114707		0.000000	0.000000	0.000000	
SPROHSA14396		0.000000	0.000000	0.000000	
SPROHSA117070		0.000000	0.000000	0.000000	
SPROHSA246052		0.000000	0.000000	0.000000	
SPROHSA104667		0.000000	0.000000	0.000000	
SPROHSA173417		0.000000	0.000000	0.000000	
SPROHSA267526		0.000000	0.000000	0.000000	
SPROHSA100948		0.000000	0.000000	0.000000	
SPROHSA160897		0.000000	0.000000	0.000000	
SPROHSA10648		0.000000	0.000000	0.000000	
SPROHSA163042		0.000000	0.000000	0.000000	
SPROHSA180749		0.000000	0.000000	0.000000	
SPROHSA113606		0.000000	0.000000	0.000000	
SPROHSA182128		0.000000	0.000000	0.000000	
SPROHSA183307		0.000000	0.000000	0.000000	
SPROHSA109381		0.000000	0.000000	0.000000	
SPROHSA20301		0.000000	0.000000	0.000000	
SPROHSA168821		0.000000	0.000000	0.000000	
SPROHSA102952		0.000000	0.000000	0.000000	
SPROHSA318642		0.000000	0.000000	0.000000	
SPROHSA230922		0.000000	0.000000	0.000000	
SPROHSA112685		0.000000	0.000000	0.000000	
SPROHSA34500		0.000000	0.000000	0.000000	
SPROHSA139396		0.000000	0.000000	0.000000	
SPROHSA200687		0.000000	0.000000	0.000000	
SPROHSA288326		0.000000	0.000000	0.000000	
SPROHSA163338		0.000000	0.000000	0.000000	
SPROHSA227616		0.000000	0.000000	0.000000	
SPROHSA116221		0.000000	0.000000	0.000000	
SPROHSA155177		0.000000	0.000000	0.000000	
SPROHSA116535		0.000000	0.000000	0.000000	
SPROHSA192474		0.000000	0.000000	0.000000	
SPROHSA11083		0.000000	0.000000	0.000000	
SPROHSA365421		0.000000	0.000000	0.000000	
SPROHSA174796		0.000000	0.000000	0.000000	
SPROHSA204228		0.000000	0.000000	0.000000	
SPROHSA71573		0.000000	0.000000	0.000000	
SPROHSA143195		0.000000	0.000000	0.000000	
SPROHSA120037		0.000000	0.000000	0.000000	
SPROHSA116039		0.000000	0.000000	0.000000	
SPROHSA100804		0.000000	0.000000	0.000000	
SPROHSA109672		0.000000	0.000000	0.000000	
SPROHSA257765		0.000000	0.000000	0.000000	
SPROHSA165958		0.000000	0.000000	0.000000	
SPROHSA115469		0.000000	0.000000	0.000000	
SPROHSA238779		0.000000	0.000000	0.000000	
SPROHSA119791		0.000000	0.000000	0.000000	
SPROHSA149695		0.000000	0.000000	0.000000	
SPROHSA163624		0.000000	0.000000	0.000000	
SPROHSA112268		0.000000	0.000000	0.000000	
SPROHSA145435		0.000000	0.000000	0.000000	
SPROHSA328328		0.000000	0.000000	0.000000	
SPROHSA167942		0.000000	0.000000	0.000000	
SPROHSA197504		0.000000	0.000000	0.000000	
SPROHSA126628		0.000000	0.000000	0.000000	
SPROHSA111687		0.000000	0.000000	0.000000	
SPROHSA134936		0.000000	0.000000	0.000000	
SPROHSA112529		0.000000	0.000000	0.000000	
SPROHSA116230		0.000000	0.000000	0.000000	
SPROHSA212437		0.000000	0.000000	0.000000	
SPROHSA11467		0.000000	0.000000	0.000000	
SPROHSA129285		0.000000	0.000000	0.000000	
SPROHSA189859		0.000000	0.000000	0.000000	
SPROHSA253221		0.000000	0.000000	0.000000	
SPROHSA141644		0.000000	0.000000	0.000000	
SPROHSA259991		0.000000	0.000000	0.000000	
SPROHSA154735		0.000000	0.000000	0.000000	
SPROHSA114102		0.000000	0.000000	0.000000	
SPROHSA114715		0.000000	0.000000	0.000000	
SPROHSA115412		0.000000	0.000000	0.000000	
SPROHSA145056		0.000000	0.000000	0.000000	
SPROHSA265905		0.000000	0.000000	0.000000	
SPROHSA15211		0.000000	0.000000	0.000000	
SPROHSA129046		0.000000	0.000000	0.000000	
SPROHSA14751		0.000000	0.000000	0.000000	
SPROHSA111674		0.000000	0.000000	0.000000	
SPROHSA136176		0.000000	0.000000	0.000000	
SPROHSA218526		0.000000	0.000000	0.000000	
SPROHSA121826		0.000000	0.000000	0.000000	
SPROHSA293368		0.000000	0.000000	0.000000	
SPROHSA281977		0.000000	0.000000	0.000000	
SPROHSA108729		0.000000	0.000000	0.000000	
SPROHSA110719		0.000000	0.000000	0.000000	
SPROHSA135563		0.000000	0.000000	0.000000	
SPROHSA299622		0.000000	0.000000	0.000000	
SPROHSA107790		0.000000	0.000000	0.000000	
SPROHSA118445		0.000000	0.000000	0.000000	
SPROHSA13502		0.000000	0.000000	0.000000	
SPROHSA111093		0.000000	0.000000	0.000000	
SPROHSA122412		0.000000	0.000000	0.000000	
SPROHSA159607		0.000000	0.000000	0.000000	
SPROHSA179399		0.000000	0.000000	0.000000	
SPROHSA104070		0.000000	0.000000	0.000000	
SPROHSA192280		0.000000	0.000000	0.000000	
SPROHSA224133		0.000000	0.000000	0.000000	
SPROHSA375813		0.000000	0.000000	0.000000	
SPROHSA189498		0.000000	0.000000	0.000000	
SPROHSA141846		0.000000	0.000000	0.000000	
SPROHSA149742		0.000000	0.000000	0.000000	
SPROHSA206407		0.000000	0.000000	0.000000	
SPROHSA137427		0.000000	0.000000	0.000000	
SPROHSA110461		0.000000	0.000000	0.000000	
SPROHSA142706		0.000000	0.000000	0.000000	
SPROHSA196719		0.000000	0.000000	0.000000	
SPROHSA20911		0.000000	0.000000	0.000000	
SPROHSA341838		0.000000	0.000000	0.000000	
SPROHSA156847		0.000000	0.000000	0.000000	
SPROHSA184090		0.000000	0.000000	0.000000	
SPROHSA107676		0.000000	0.000000	0.000000	
SPROHSA138120		0.000000	0.000000	0.000000	
SPROHSA296934		0.000000	0.000000	0.000000	
SPROHSA259043		0.000000	0.000000	0.000000	
SPROHSA123266		0.000000	0.000000	0.000000	
SPROHSA145782		0.000000	0.000000	0.000000	
SPROHSA73842		0.000000	0.000000	0.000000	
SPROHSA228057		0.000000	0.000000	0.000000	
SPROHSA246424		0.000000	0.000000	0.000000	
SPROHSA256662		0.000000	0.000000	0.000000	
SPROHSA141819		0.000000	0.000000	0.000000	
SPROHSA213756		0.000000	0.000000	0.000000	
SPROHSA174346		0.000000	0.000000	0.000000	
SPROHSA304794		0.000000	0.000000	0.000000	
SPROHSA321005		0.000000	0.000000	0.000000	
SPROHSA152426		0.000000	0.000000	0.000000	
SPROHSA109812		0.000000	0.000000	0.000000	
SPROHSA164493		0.000000	0.000000	0.000000	
SPROHSA106815		0.000000	0.000000	0.000000	
SPROHSA133080		0.000000	0.000000	0.000000	
SPROHSA115937		0.000000	0.000000	0.000000	
SPROHSA147738		0.000000	0.000000	0.000000	
SPROHSA152496		0.000000	0.000000	0.000000	
SPROHSA25697		0.000000	0.000000	0.000000	
SPROHSA33549		0.000000	0.000000	0.000000	
SPROHSA298049		0.000000	0.000000	0.000000	
SPROHSA173347		0.000000	0.000000	0.000000	
SPROHSA216496		0.000000	0.000000	0.000000	
SPROHSA226355		0.000000	0.000000	0.000000	
SPROHSA237162		0.000000	0.000000	0.000000	
SPROHSA147673		0.000000	0.000000	0.000000	
SPROHSA113380		0.000000	0.000000	0.000000	
SPROHSA113833		0.000000	0.000000	0.000000	
SPROHSA115351		0.000000	0.000000	0.000000	
SPROHSA102562		0.000000	0.000000	0.000000	
SPROHSA121623		0.000000	0.000000	0.000000	
SPROHSA196178		0.000000	0.000000	0.000000	
SPROHSA146295		0.000000	0.000000	0.000000	
SPROHSA193831		0.000000	0.000000	0.000000	
SPROHSA10341		0.000000	0.000000	0.000000	
SPROHSA112090		0.000000	0.000000	0.000000	
SPROHSA116552		0.000000	0.000000	0.000000	
SPROHSA123779		0.000000	0.000000	0.000000	
SPROHSA15441		0.000000	0.000000	0.000000	
SPROHSA204263		0.000000	0.000000	0.000000	
SPROHSA348420		0.000000	0.000000	0.000000	
SPROHSA120984		0.000000	0.000000	0.000000	
SPROHSA119215		0.000000	0.000000	0.000000	
SPROHSA197198		0.000000	0.000000	0.000000	
SPROHSA139873		0.000000	0.000000	0.000000	
SPROHSA373086		0.000000	0.000000	0.000000	
SPROHSA114075		0.000000	0.000000	0.000000	
SPROHSA170417		0.000000	0.000000	0.000000	
SPROHSA114230		0.000000	0.000000	0.000000	
SPROHSA22542		0.000000	0.000000	0.000000	
SPROHSA141661		0.000000	0.000000	0.000000	
SPROHSA145013		0.000000	0.000000	0.000000	
SPROHSA167373		0.000000	0.000000	0.000000	
SPROHSA229549		0.000000	0.000000	0.000000	
SPROHSA137051		0.000000	0.000000	0.000000	
SPROHSA341129		0.000000	0.000000	0.000000	
SPROHSA117354		0.000000	0.000000	0.000000	
SPROHSA117697		0.000000	0.000000	0.000000	
SPROHSA162050		0.000000	0.000000	0.000000	
SPROHSA151015		0.000000	0.000000	0.000000	
SPROHSA215715		0.000000	0.000000	0.000000	
SPROHSA318106		0.000000	0.000000	0.000000	
SPROHSA197240		0.000000	0.000000	0.000000	
SPROHSA128385		0.000000	0.000000	0.000000	
SPROHSA161934		0.000000	0.000000	0.000000	
SPROHSA171831		0.000000	0.000000	0.000000	
SPROHSA119986		0.000000	0.000000	0.000000	
SPROHSA147597		0.000000	0.000000	0.000000	
SPROHSA165059		0.000000	0.000000	0.000000	
SPROHSA120842		0.000000	0.000000	0.000000	
SPROHSA124131		0.000000	0.000000	0.000000	
SPROHSA223920		0.000000	0.000000	0.000000	
SPROHSA106072		0.000000	0.000000	0.000000	
SPROHSA202033		0.000000	0.000000	0.000000	
SPROHSA203914		0.000000	0.000000	0.000000	
SPROHSA17612		0.000000	0.000000	0.000000	
SPROHSA43143		0.000000	0.000000	0.000000	
SPROHSA327076		0.000000	0.000000	0.000000	
SPROHSA390076		0.000000	0.000000	0.000000	
SPROHSA151100		0.000000	0.000000	0.000000	
SPROHSA110288		0.000000	0.000000	0.000000	
SPROHSA125761		0.000000	0.000000	0.000000	
SPROHSA140705		0.000000	0.000000	0.000000	
SPROHSA197972		0.000000	0.000000	0.000000	
SPROHSA147943		0.000000	0.000000	0.000000	
SPROHSA19998		0.000000	0.000000	0.000000	
SPROHSA290288		0.000000	0.000000	0.000000	
SPROHSA104627		0.000000	0.000000	0.000000	
SPROHSA116284		0.000000	0.000000	0.000000	
SPROHSA121415		0.000000	0.000000	0.000000	
SPROHSA297058		0.000000	0.000000	0.000000	
SPROHSA177126		0.000000	0.000000	0.000000	
SPROHSA187723		0.000000	0.000000	0.000000	
SPROHSA10443		0.000000	0.000000	0.000000	
SPROHSA137515		0.000000	0.000000	0.000000	
SPROHSA244155		0.000000	0.000000	0.000000	
SPROHSA115942		0.000000	0.000000	0.000000	
SPROHSA141890		0.000000	0.000000	0.000000	
SPROHSA19547		0.000000	0.000000	0.000000	
SPROHSA278669		0.000000	0.000000	0.000000	
SPROHSA199472		0.000000	0.000000	0.000000	
SPROHSA211333		0.000000	0.000000	0.000000	
SPROHSA10969		0.000000	0.000000	0.000000	
SPROHSA114527		0.000000	0.000000	0.000000	
SPROHSA193174		0.000000	0.000000	0.000000	
SPROHSA155110		0.000000	0.000000	0.000000	
SPROHSA133781		0.000000	0.000000	0.000000	
SPROHSA101523		0.000000	0.000000	0.000000	
SPROHSA180195		0.000000	0.000000	0.000000	
SPROHSA198431		0.000000	0.000000	0.000000	
SPROHSA181527		0.000000	0.000000	0.000000	
SPROHSA310327		0.000000	0.000000	0.000000	
SPROHSA234546		0.000000	0.000000	0.000000	
SPROHSA105074		0.000000	0.000000	0.000000	
SPROHSA130456		0.000000	0.000000	0.000000	
SPROHSA312041		0.000000	0.000000	0.000000	
SPROHSA108041		0.000000	0.000000	0.000000	
SPROHSA146827		0.000000	0.000000	0.000000	
SPROHSA49361		0.000000	0.000000	0.000000	
SPROHSA127446		0.000000	0.000000	0.000000	
SPROHSA129686		0.000000	0.000000	0.000000	
SPROHSA142578		0.000000	0.000000	0.000000	
SPROHSA111658		0.000000	0.000000	0.000000	
SPROHSA111626		0.000000	0.000000	0.000000	
SPROHSA139586		0.000000	0.000000	0.000000	
SPROHSA240293		0.000000	0.000000	0.000000	
SPROHSA167386		0.000000	0.000000	0.000000	
SPROHSA136233		0.000000	0.000000	0.000000	
SPROHSA21474		0.000000	0.000000	0.000000	
SPROHSA334876		0.000000	0.000000	0.000000	
SPROHSA146451		0.000000	0.000000	0.000000	
SPROHSA103381		0.000000	0.000000	0.000000	
SPROHSA134379		0.000000	0.000000	0.000000	
SPROHSA21032		0.000000	0.000000	0.000000	
SPROHSA104102		0.000000	0.000000	0.000000	
SPROHSA196358		0.000000	0.000000	0.000000	
SPROHSA120048		0.000000	0.000000	0.000000	
SPROHSA326618		0.000000	0.000000	0.000000	
SPROHSA126720		0.000000	0.000000	0.000000	
SPROHSA104267		0.000000	0.000000	0.000000	
SPROHSA106139		0.000000	0.000000	0.000000	
SPROHSA107797		0.000000	0.000000	0.000000	
SPROHSA104405		0.000000	0.000000	0.000000	
SPROHSA182132		0.000000	0.000000	0.000000	
SPROHSA324366		0.000000	0.000000	0.000000	
SPROHSA230849		0.000000	0.000000	0.000000	
SPROHSA24793		0.000000	0.000000	0.000000	
SPROHSA358096		0.000000	0.000000	0.000000	
SPROHSA243169		0.000000	0.000000	0.000000	
SPROHSA100861		0.000000	0.000000	0.000000	
SPROHSA196842		0.000000	0.000000	0.000000	
SPROHSA137389		0.000000	0.000000	0.000000	
SPROHSA289836		0.000000	0.000000	0.000000	
SPROHSA79195		0.000000	0.000000	0.000000	
SPROHSA218494		0.000000	0.000000	0.000000	
SPROHSA124906		0.000000	0.000000	0.000000	
SPROHSA372116		0.000000	0.000000	0.000000	
SPROHSA119795		0.000000	0.000000	0.000000	
SPROHSA132517		0.000000	0.000000	0.000000	
SPROHSA213595		0.000000	0.000000	0.000000	
SPROHSA152923		0.000000	0.000000	0.000000	
SPROHSA281811		0.000000	0.000000	0.000000	
SPROHSA196218		0.000000	0.000000	0.000000	
SPROHSA251297		0.000000	0.000000	0.000000	
SPROHSA143269		0.000000	0.000000	0.000000	
SPROHSA100712		0.000000	0.000000	0.000000	
SPROHSA147804		0.000000	0.000000	0.000000	
SPROHSA121723		0.000000	0.000000	0.000000	
SPROHSA108413		0.000000	0.000000	0.000000	
SPROHSA372940		0.000000	0.000000	0.000000	
SPROHSA138175		0.000000	0.000000	0.000000	
SPROHSA352563		0.000000	0.000000	0.000000	
SPROHSA125631		0.000000	0.000000	0.000000	
SPROHSA279021		0.000000	0.000000	0.000000	
SPROHSA335939		0.000000	0.000000	0.000000	
SPROHSA13624		0.000000	0.000000	0.000000	
SPROHSA172336		0.000000	0.000000	0.000000	
SPROHSA185366		0.000000	0.000000	0.000000	
SPROHSA376605		0.000000	0.000000	0.000000	
SPROHSA107820		0.000000	0.000000	0.000000	
SPROHSA229513		0.000000	0.000000	0.000000	
SPROHSA15184		0.000000	0.000000	0.000000	
SPROHSA171474		0.000000	0.000000	0.000000	
SPROHSA24522		0.000000	0.000000	0.000000	
SPROHSA117071		0.000000	0.000000	0.000000	
SPROHSA231783		0.000000	0.000000	0.000000	
SPROHSA24648		0.000000	0.000000	0.000000	
SPROHSA18796		0.000000	0.000000	0.000000	
SPROHSA104572		0.000000	0.000000	0.000000	
SPROHSA188804		0.000000	0.000000	0.000000	
SPROHSA241075		0.000000	0.000000	0.000000	
SPROHSA132199		0.000000	0.000000	0.000000	
SPROHSA376275		0.000000	0.000000	0.000000	
SPROHSA342547		0.000000	0.000000	0.000000	
SPROHSA115390		0.000000	0.000000	0.000000	
SPROHSA156927		0.000000	0.000000	0.000000	
SPROHSA104092		0.000000	0.000000	0.000000	
SPROHSA122942		0.000000	0.000000	0.000000	
SPROHSA204166		0.000000	0.000000	0.000000	
SPROHSA107278		0.000000	0.000000	0.000000	
SPROHSA131791		0.000000	0.000000	0.000000	
SPROHSA104633		0.000000	0.000000	0.000000	
SPROHSA159500		0.000000	0.000000	0.000000	
SPROHSA112916		0.000000	0.000000	0.000000	
SPROHSA13942		0.000000	0.000000	0.000000	
SPROHSA23632		0.000000	0.000000	0.000000	
SPROHSA194348		0.000000	0.000000	0.000000	
SPROHSA348281		0.000000	0.000000	0.000000	
SPROHSA366973		0.000000	0.000000	0.000000	
SPROHSA194159		0.000000	0.000000	0.000000	
SPROHSA218375		0.000000	0.000000	0.000000	
SPROHSA97903		0.000000	0.000000	0.000000	
SPROHSA103115		0.000000	0.000000	0.000000	
SPROHSA168800		0.000000	0.000000	0.000000	
SPROHSA231054		0.000000	0.000000	0.000000	
SPROHSA266609		0.000000	0.000000	0.000000	
SPROHSA194487		0.000000	0.000000	0.000000	
SPROHSA226077		0.000000	0.000000	0.000000	
SPROHSA38914		0.000000	0.000000	0.000000	
SPROHSA39814		0.000000	0.000000	0.000000	
SPROHSA118338		0.000000	0.000000	0.000000	
SPROHSA123014		0.000000	0.000000	0.000000	
SPROHSA135526		0.000000	0.000000	0.000000	
SPROHSA115654		0.000000	0.000000	0.000000	
SPROHSA110760		0.000000	0.000000	0.000000	
SPROHSA237149		0.000000	0.000000	0.000000	
SPROHSA184814		0.000000	0.000000	0.000000	
SPROHSA192918		0.000000	0.000000	0.000000	
SPROHSA274161		0.000000	0.000000	0.000000	
SPROHSA121226		0.000000	0.000000	0.000000	
SPROHSA172991		0.000000	0.000000	0.000000	
SPROHSA318121		0.000000	0.000000	0.000000	
SPROHSA82654		0.000000	0.000000	0.000000	
SPROHSA11386		0.000000	0.000000	0.000000	
SPROHSA284883		0.000000	0.000000	0.000000	
SPROHSA144394		0.000000	0.000000	0.000000	
SPROHSA155922		0.000000	0.000000	0.000000	
SPROHSA168385		0.000000	0.000000	0.000000	
SPROHSA192036		0.000000	0.000000	0.000000	
SPROHSA48992		0.000000	0.000000	0.000000	
SPROHSA259867		0.000000	0.000000	0.000000	
SPROHSA224933		0.000000	0.000000	0.000000	
SPROHSA6775		0.000000	0.000000	0.000000	
SPROHSA196293		0.000000	0.000000	0.000000	
SPROHSA109960		0.000000	0.000000	0.000000	
SPROHSA11757		0.000000	0.000000	0.000000	
SPROHSA18153		0.000000	0.000000	0.000000	
SPROHSA189495		0.000000	0.000000	0.000000	
SPROHSA151342		0.000000	0.000000	0.000000	
